paper_id,venue,title,override_type,cluster_id,cluster_label
zXu7faqHCj,ICLR 2026,DogRot: Taming Highly Ill-Conditioned Sensing Matrix in Sparse Signal Recovery by Random Gaussian Rotator,accept_to_reject,5,Evidence / baselines
0GNBqoYcAP,ICLR 2026,Context and Diversity Matter: The Emergence of In-Context Learning in World Models,reject_to_accept,5,Evidence / baselines
2qn6AOIkL1,ICLR 2026,BadMoE: Backdooring Mixture-of-Experts LLMs via Optimizing Routing Triggers and Infecting Dormant Experts,accept_to_reject,5,Evidence / baselines
tBkLWfmugI,ICLR 2026,T1: Tool-integrated Verification for Test-time Compute Scaling in Small Language Models,reject_to_accept,5,Evidence / baselines
2RWf359T0p,ICLR 2026,Differential Smoothing Mitigates Sharpening and Improves LLM Reasoning,accept_to_reject,5,Evidence / baselines
TbLkgJCGfc,ICLR 2026,TangleScore: Tangle-Guided Purge and Imprint for Unstructured Knowledge Editing,reject_to_accept,5,Evidence / baselines
vClBDezZUo,ICLR 2026,Reevaluating Policy Gradient Methods for Imperfect-Information Games,reject_to_accept,5,Evidence / baselines
eXidGkRUFt,ICLR 2026,<SO$G_k$>: One LLM Token for Explicit Graph Structural Understanding,reject_to_accept,5,Evidence / baselines
UcaSiq18Tb,ICLR 2026,Features Emerge as Discrete States: The First Application of SAEs to 3D Representations,reject_to_accept,5,Evidence / baselines
7wjFjOzCtB,ICLR 2026,"No Prior, No Leakage: Revisiting Reconstruction Attacks in Trained Neural Networks",reject_to_accept,5,Evidence / baselines
OXiVcaFLVM,ICLR 2026,UniSpike: Boosting the Performance of Spiking Neural Network with Hybrid Training,accept_to_reject,5,Evidence / baselines
qyjaVda7t2,ICLR 2026,"Scaling Laws and Symmetry, Evidence from Neural Force Fields",reject_to_accept,5,Evidence / baselines
jCctxI1BGF,ICLR 2026,Graph Tokenization for Bridging Graphs and Transformers,reject_to_accept,5,Evidence / baselines
W0XPyaHWy2,ICLR 2026,CLEF: Clinically-Guided Contrastive Learning for Electrocardiogram Foundation Models,accept_to_reject,5,Evidence / baselines
AXXCo0pOSO,ICLR 2026,Scalable Supervising Software Agents with Patch Reasoner,accept_to_reject,5,Evidence / baselines
mnI8CFj2WP,ICLR 2026,Unified Cross-Scale 3D Generation and Understanding via Autoregressive Modeling,accept_to_reject,5,Evidence / baselines
JRfZuc6zqI,ICLR 2026,Flash-DD: An Ultra Parameter-Efficient Approach to Dataset Distillation,accept_to_reject,5,Evidence / baselines
qEmKKvYr07,ICLR 2026,Mapping Semantic & Syntactic Relationships with Geometric Rotation,reject_to_accept,5,Evidence / baselines
gF60Ou6flQ,ICLR 2026,Myna: Masking-Based Contrastive Learning of Musical Representations,accept_to_reject,5,Evidence / baselines
lZY0uluCzl,ICLR 2026,Interactive Learning of Single-Index Models via Stochastic Gradient Descent,reject_to_accept,5,Evidence / baselines
Dgphd9qizu,ICLR 2026,Functional MRI Time Series Generation via Wavelet-Based Image Transform and Spectral Flow Matching for Brain Disorder Identification,reject_to_accept,5,Evidence / baselines
cfZNOO6ZHf,ICLR 2026,AMDP: Asynchronous Multi-Directional Pipeline Parallelism for Large-Scale Models Training,accept_to_reject,5,Evidence / baselines
XcsaCHaoJh,ICLR 2026,Asymmetric Synthetic Data Update for Domain Incremental Dataset Distillation,reject_to_accept,5,Evidence / baselines
sLX5P7FTfT,ICLR 2026,Explaining Grokking and Information Bottleneck through Neural Collapse Emergence,reject_to_accept,5,Evidence / baselines
fWhRslwYri,ICLR 2026,Scalable Random Wavelet Features: Efficient Non-Stationary Kernel Approximation with Convergence Guarantees,reject_to_accept,5,Evidence / baselines
EDPvNhTOLK,ICLR 2026,Directional Influence Function: Estimating Training Data Influence in Constrained Learning,accept_to_reject,5,Evidence / baselines
4dARndGskg,ICLR 2026,Test-time Uncertainty Estimation for Medical Image Registration via Transformation Equivariant,accept_to_reject,5,Evidence / baselines
gTVWb28meX,ICLR 2026,Approximate Inference Suffices for Statistical Distance Estimation,accept_to_reject,5,Evidence / baselines
Xq64xkQCak,ICLR 2026,Temporal Geometry of Deep Networks: Hyperbolic Representations of Training Dynamics for Intrinsic Explainability,reject_to_accept,5,Evidence / baselines
xCatVTpI4K,ICLR 2026,Inverse Entropic Optimal Transport Solves Semi-supervised Learning via Data Likelihood Maximization,accept_to_reject,5,Evidence / baselines
aUsx1G6RVQ,ICLR 2026,FLOYDNET: A LEARNING PARADIGM FOR GLOBAL RELATIONAL REASONING,accept_to_reject,5,Evidence / baselines
dFVenZdVbX,ICLR 2026,Can Speech LLMs Think while Listening?,reject_to_accept,5,Evidence / baselines
dfYMjaiMG4,ICLR 2026,Identifying and Evaluating Inactive Heads in Pretrained LLMs,reject_to_accept,5,Evidence / baselines
ctq8BfUXWz,ICLR 2026,Branched Schrödinger Bridge Matching,reject_to_accept,5,Evidence / baselines
NFJK96X82a,ICLR 2026,Rethinking Reward Models for Multi-Domain Test-Time Scaling,accept_to_reject,5,Evidence / baselines
YgudIlQ9nC,ICLR 2026,Never Saddle for Reparameterized Steepest Descent as Mirror Flow,reject_to_accept,5,Evidence / baselines
GfEhoWanOD,ICLR 2026,Activity-Driven Quantile Optimization: Dynamic Exploration and Exploitation in Recommender Systems,accept_to_reject,5,Evidence / baselines
d2pUyiXwcm,ICLR 2026,Physics-Informed Inference Time Scaling for Solving High-Dimensional Partial Differential Equations,reject_to_accept,5,Evidence / baselines
0gh7haE5tc,ICLR 2026,Evaluating Data Influence in Meta Learning,reject_to_accept,5,Evidence / baselines
fQIE4NJOVm,ICLR 2026,Tight Bounds and Achievable Upper Bounds of Minimal Dimensions for Embedding-based Retrieval,accept_to_reject,5,Evidence / baselines
vrBZs2UL5n,ICLR 2026,Dynamic Mask Attention: End-to-End Trainable Content-aware Sparse Attention,accept_to_reject,5,Evidence / baselines
sNk22RlNmy,ICLR 2026,DoubleGen: Debiased Generative Modeling of Counterfactuals,accept_to_reject,5,Evidence / baselines
r83AdmvULT,ICLR 2026,Optimal Transport-Induced Samples against Out-of-Distribution Overconfidence,reject_to_accept,5,Evidence / baselines
wK9rTqYY0e,ICLR 2026,"Second-Order Bounds for [0,1]-Valued Regression via Betting Loss",accept_to_reject,5,Evidence / baselines
ZIQactmQxb,ICLR 2026,CaTs and DAGs: Integrating Directed Acyclic Graphs with Transformers for Causally Constrained Predictions,reject_to_accept,5,Evidence / baselines
kVojSLUcvS,ICLR 2026,GlowQ: Group-Shared LOw-Rank Approximation for Quantized LLMs,reject_to_accept,5,Evidence / baselines
OEgWVhdom2,ICLR 2026,Diffeomorphic Optimization,accept_to_reject,5,Evidence / baselines
Gg1aPETCL6,ICLR 2026,SinkTrack: Attention Sink based Context Anchoring for Large Language Models,reject_to_accept,5,Evidence / baselines
nmW77spR1I,ICLR 2026,Vision-Language-Action Pretraining from Large-Scale Human Videos,accept_to_reject,5,Evidence / baselines
sruA4AZmZI,ICLR 2026,Towards High Data Efficiency in Reinforcement Learning with Verifiable Reward,reject_to_accept,5,Evidence / baselines
BViZkEr0IA,ICLR 2026,The Mechanistic Emergence of Symbol Grounding in Language Models,accept_to_reject,5,Evidence / baselines
GKvb3HCyNk,ICLR 2026,CroCoDiLight: Repurposing Cross-View Completion Encoders for Relighting,reject_to_accept,5,Evidence / baselines
v0STwakyk5,ICLR 2026,Non-Euclidian Gradient Descent Occurs at the Edge of Stability,accept_to_reject,5,Evidence / baselines
rouPx6eo2G,ICLR 2026,One-Step Score-Based Density Ratio Estimation: Solver-Free with Analytic Frames,accept_to_reject,5,Evidence / baselines
u8QXExmfgq,ICLR 2026,"Towards Second-Order Optimization in Learned Image Compression: Faster, Better, and More Deployable",accept_to_reject,5,Evidence / baselines
5xOh6xNY8z,ICLR 2026,MePo: Meta Post-Refinement for Rehearsal-Free General Continual Learning,accept_to_reject,5,Evidence / baselines
v6WrkzScHC,ICLR 2026,Riemannian Networks over Full-Rank Correlation Matrices,accept_to_reject,5,Evidence / baselines
tlH4vDii0E,ICLR 2025,Fine-Tuning Pre-trained Language Models for Robust Causal Representation Learning,accept_to_reject,5,Evidence / baselines
GpUO6qYNQG,ICLR 2025,SpeechFake: A Large-Scale Multilingual Speech Deepfake Dataset Toward Cutting-Edge Speech Generation Methods,accept_to_reject,5,Evidence / baselines
QIApiYYgLG,ICLR 2025,Discovering Clues of Spoofed LM Watermarks,accept_to_reject,5,Evidence / baselines
dML3XGvWmy,ICLR 2025,Gödel Agent: A Self-Referential Framework Helps for Recursively Self-Improvement,accept_to_reject,5,Evidence / baselines
G7sIFXugTX,ICLR 2025,SWE-Search: Enhancing Software Agents with Monte Carlo Tree Search and Iterative Refinement,reject_to_accept,5,Evidence / baselines
82p8VHRsaK,ICLR 2025,Language Models are Advanced Anonymizers,reject_to_accept,5,Evidence / baselines
dM1wO2OkbO,ICLR 2025,Linear-Time Sequence Modeling with MLPs,accept_to_reject,5,Evidence / baselines
gCCYBGGYTi,ICLR 2025,Contextual Kernels for Task-Aware Fine-Tuning in Vision-Language Models,accept_to_reject,5,Evidence / baselines
8lwWBSa1pJ,ICLR 2025,Time-aware World Model: Adaptive Learning of Task Dynamics,accept_to_reject,5,Evidence / baselines
diKRhKs5yl,ICLR 2025,Large Language Models are Demonstration Pre-Selectors for Themselves,accept_to_reject,5,Evidence / baselines
DF5TVzpTW0,ICLR 2025,Detecting and Perturbing Privacy-Sensitive Neurons to Defend Embedding Inversion Attacks,accept_to_reject,5,Evidence / baselines
fwHVclv0ij,ICLR 2025,Online Detection for Black-Box Large Language Models with Adaptive Prompt Selection,accept_to_reject,5,Evidence / baselines
K9Elg2JrvY,ICLR 2025,FROM LOW TO HIGH-VALUE DESIGNS: OFFLINE OPTIMIZATION VIA GENERALIZED DIFFUSION,accept_to_reject,5,Evidence / baselines
XLDaepymR5,ICLR 2025,Scalable Back-Propagation-Free Training of Optical Physics-Informed Neural Networks,accept_to_reject,5,Evidence / baselines
J6qrIjTzoM,ICLR 2025,Interpretability of Language Models for Learning Hierarchical Structures,accept_to_reject,5,Evidence / baselines
UNHU7uO2qM,ICLR 2025,Knowledge Retention in Continual Model-Based Reinforcement Learning,accept_to_reject,5,Evidence / baselines
QdiMWcwU5w,ICLR 2025,Dynamic Noise Preference Optimization for LLM Self-Improvement via Synthetic Data,accept_to_reject,5,Evidence / baselines
E5YnuidZ9W,ICLR 2025,Understanding Mode Connectivity via Parameter Space Symmetry,accept_to_reject,5,Evidence / baselines
jWQf6jk55V,ICLR 2025,Has My System Prompt Been Used? Large Language Model Prompt Membership Inference,accept_to_reject,5,Evidence / baselines
RW37MMrNAi,ICLR 2025,Class-wise Autoencoders Measure Classification Difficulty And Detect Label Mistakes,accept_to_reject,5,Evidence / baselines
Wo66GEFnXd,ICLR 2025,Learning Time-Dependent Density Functional Theory via Geometry and Physics Aware Latent Evolution,accept_to_reject,5,Evidence / baselines
fBhgu6PsA7,ICLR 2025,MoFO: Momentum-Filtered Optimizer for Mitigating Forgetting in LLM Fine-Tuning,accept_to_reject,5,Evidence / baselines
hQOLtZ40hZ,ICLR 2025,Orthogonalized Estimation of Difference of Q-functions,accept_to_reject,5,Evidence / baselines
5MNJKgaj54,ICLR 2025,ScaLES: Scalable Latent Exploration Score for Pre-Trained Generative Networks,accept_to_reject,5,Evidence / baselines
5AB33izFxP,ICLR 2025,Simultaneous Online System Identification and Control using Composite Adaptive Lyapunov-Based Deep Neural Networks,accept_to_reject,5,Evidence / baselines
ak7r4He1qH,ICLR 2025,AgentClinic: a multimodal agent benchmark to evaluate AI in simulated clinical environments,accept_to_reject,5,Evidence / baselines
9uswuRBLm0,ICLR 2025,Beyond Directed Acyclic Computation Graph with Cyclic Neural Network,accept_to_reject,5,Evidence / baselines
leJWwts8P9,ICLR 2025,Independence Tests for Language Models,accept_to_reject,5,Evidence / baselines
6jA1R0Z1G2,ICLR 2025,Utility as Fair Pricing,accept_to_reject,5,Evidence / baselines
s9SVlWOcLt,ICLR 2025,Proto Successor Measure: Representing the space of all possible solutions of Reinforcement Learning,accept_to_reject,5,Evidence / baselines
M3y2msIfHZ,ICLR 2025,Visual Representations in Humans and Machines: A Comparative Analysis of Artificial and Biological Neural Responses to Naturalistic Dynamic Visual Stimuli,accept_to_reject,5,Evidence / baselines
qucdAPZfar,ICLR 2025,Hide & Seek: Transformer Symmetries Obscure Sharpness & Riemmanian Geometry Finds It,accept_to_reject,5,Evidence / baselines
8NiTKmEzJV,ICLR 2025,NETS: A Non-Equilibrium Transport Sampler,accept_to_reject,5,Evidence / baselines
4es2oO9tw1,ICLR 2025,Compute-Constrained Data Selection,reject_to_accept,5,Evidence / baselines
wMj6PgKVuJ,ICLR 2025,softmax is not enough (for sharp out-of-distribution),accept_to_reject,5,Evidence / baselines
gqC0egRfWq,ICLR 2025,Theoretical Analyses of Hyperparameter Selection in Graph-Based Semi-Supervised Learning,accept_to_reject,5,Evidence / baselines
C06kww3Qky,ICLR 2025,Fitting Networks with a Cancellation Trick,reject_to_accept,5,Evidence / baselines
rCvdAVQpAe,ICLR 2025,Physics-Informed Deep B-Spline Networks,accept_to_reject,5,Evidence / baselines
CPBdBmnkA5,ICLR 2025,AERO: Softmax-Only LLMs for Efficient Private Inference,accept_to_reject,5,Evidence / baselines
Jj4XIKX4TJ,ICLR 2025,Efficient molecular conformer generation with SO(3) averaged flow-matching and reflow,accept_to_reject,5,Evidence / baselines
0QZcoGdmtJ,ICLR 2025,Auditing $f$-Differential Privacy in One Run,accept_to_reject,5,Evidence / baselines
3Pn24GOcQ1,ICLR 2025,Geometry of the Loss Landscape in Invariant Deep Linear Neural Networks,accept_to_reject,5,Evidence / baselines
TVwD2zIQ1F,ICLR 2025,Provable Robustness of (Graph) Neural Networks Against Data Poisoning and Backdoors,accept_to_reject,5,Evidence / baselines
mMjSc5fspq,ICLR 2025,Smooth Real-time Rendering via Implicit Nested Neighborhoods,accept_to_reject,5,Evidence / baselines
SIzjhS9kEF,ICLR 2025,Revisiting the Superficial Alignment Hypothesis,accept_to_reject,5,Evidence / baselines
L7gyAKWpiM,ICLR 2025,A Theoretical Study of Neural Network Expressive Power via Manifold Topology,accept_to_reject,5,Evidence / baselines
J9SsCtTLga,ICLR 2025,GAN-based NeRF Noise Simulation in Mesh Denoising Task,accept_to_reject,5,Evidence / baselines
DwqoBkj2Mw,ICLR 2025,The Last Iterate Advantage: Empirical Auditing and Principled Heuristic Analysis of Differentially Private SGD,reject_to_accept,5,Evidence / baselines
jOVfFAxBf6,ICLR 2025,Bi-continuous and complete SE(2)-invariants parametrize all clouds of unordered points,accept_to_reject,5,Evidence / baselines
PJjHILiQHC,ICLR 2025,Approaching Deep Learning through the Spectral Dynamics of Weights,accept_to_reject,5,Evidence / baselines
5WtovCb1ZE,ICLR 2025,Models That Prove Their Own Correctness,accept_to_reject,5,Evidence / baselines
T7xIs9Z1Fm,ICLR 2025,Hyperbolic Fine-tuning for Large Language Models,accept_to_reject,5,Evidence / baselines
Pin2kdWloe,ICLR 2025,Is multitask learning all you need in continual learning?,accept_to_reject,5,Evidence / baselines
t8LzkidEuc,ICLR 2025,Failure-Proof Non-Contrastive Self-Supervised Learning,accept_to_reject,5,Evidence / baselines
JCCPtPDido,ICLR 2025,Jet Expansions of Residual Computation,accept_to_reject,5,Evidence / baselines
CblmtAxrRg,ICLR 2025,DeFine: Enhancing LLM Decision-Making with Factor Profiles and Analogical Reasoning,accept_to_reject,5,Evidence / baselines
b5CEjE4zyL,ICLR 2025,Neural Networks Decoded: Targeted and Robust Analysis of Neural Network Decisions via Causal Explanations and Reasoning,accept_to_reject,5,Evidence / baselines
rEqETC88RY,ICLR 2025,LLM Bandit: Cost-Efficient LLM Generation via Preference-Conditioned Dynamic Routing,accept_to_reject,5,Evidence / baselines
V5ns6uvRZ9,ICLR 2025,Robustness Auditing for Linear Regression: To Singularity and Beyond,reject_to_accept,5,Evidence / baselines
sQYQ9i1g86,ICLR 2025,Constrained Exploitability Descent: Finding Mixed-Strategy Nash Equilibrium by Offline Reinforcement Learning,accept_to_reject,5,Evidence / baselines
Ge7okBGZYi,ICLR 2025,How Learnable Grids Recover Fine Detail in Low Dimensions: A Neural Tangent Kernel Analysis of Multigrid Parametric Encodings,reject_to_accept,5,Evidence / baselines
p1HeFnn2AA,ICLR 2025,Deep Learning for Two-Sided Matching,accept_to_reject,5,Evidence / baselines
3vE4B61VSw,ICLR 2025,Accurate Split Learning on Noisy Signals,accept_to_reject,5,Evidence / baselines
Sfmk5amxFu,ICLR 2025,Chimera: State Space Models Beyond Sequences,accept_to_reject,5,Evidence / baselines
9LHr33MQh2,ICLR 2025,ADDITIVE SEPARABLE GRAPHON MODELS,accept_to_reject,5,Evidence / baselines
AC9FsaVIpk,ICLR 2025,Gating is Weighting: Understanding Gated Linear Attention through In-context Learning,accept_to_reject,5,Evidence / baselines
SMYEApLhyx,ICLR 2025,Functional segregation of inputs in artificial neural networks for vision,accept_to_reject,5,Evidence / baselines
NzEIjnIIzv,ICLR 2025,Bitune: Leveraging Bidirectional Attention to Improve Decoder-Only LLMs,accept_to_reject,5,Evidence / baselines
6iM7mmVhXh,ICLR 2025,Exploring the Limitations of Layer Synchronization in Spiking Neural Networks,accept_to_reject,5,Evidence / baselines
5V0f8igznO,ICLR 2025,Captured by Captions: On Memorization and its Mitigation in CLIP Models,reject_to_accept,5,Evidence / baselines
jsVehKnSj4,ICLR 2025,Minimax-optimal trust-aware multi-armed bandits,accept_to_reject,5,Evidence / baselines
RaSLSUCKz0,ICLR 2025,SQL-GEN: Bridging the Dialect Gap for Text-to-SQL Via Synthetic Data And Model Merging,accept_to_reject,5,Evidence / baselines
guyICBe4p1,ICLR 2025,Truth-value judgment in language models: belief directions are context sensitive,accept_to_reject,5,Evidence / baselines
w0jk3L3IjV,ICLR 2025,Breaking the Detection-Generalization Paradox on Out-Of-Distribution Data,accept_to_reject,5,Evidence / baselines
CPhqrV5Ehg,ICLR 2025,Efficient Controlled Language Generation with Low-Rank Autoregressive Reward Models,accept_to_reject,5,Evidence / baselines
N4mb3MBV6J,ICLR 2025,Improving Uncertainty Quantification in Large Language Models via Semantic Embeddings,accept_to_reject,5,Evidence / baselines
5uUr3WFmyZ,ICLR 2025,Almost sure convergence of stochastic Hamiltonian descent methods,accept_to_reject,5,Evidence / baselines
q87GUkdQBm,ICLR 2025,SFESS: Score Function Estimators for $k$-Subset Sampling,reject_to_accept,5,Evidence / baselines
qvwcK4Uz8z,ICLR 2025,CASE: Challenger Arm Sampling for Efficient In-Context Reasoning,accept_to_reject,5,Evidence / baselines
YWtT5OGOAI,ICLR 2025,Practical Epistemic Uncertainty Quantification for View Synthesis,accept_to_reject,5,Evidence / baselines
0VP3LuzZ8K,ICLR 2025,Generalization of noisy SGD under isoperimetry,accept_to_reject,5,Evidence / baselines
nb3VjILNVs,ICLR 2025,Low Compute Unlearning via Sparse Representations,accept_to_reject,5,Evidence / baselines
0KHW6yXdiZ,ICLR 2025,An End-to-End Model For Logits Based Large Language Models Watermarking,accept_to_reject,5,Evidence / baselines
y9Lbr6vFHF,ICLR 2025,Bi-perspective Splitting Defense: Achieving Clean-Data-Free Backdoor Security,accept_to_reject,5,Evidence / baselines
MqL2e85ZTp,ICLR 2025,Uncertainty-Guided Optimization on Large Language Model Search Trees,accept_to_reject,5,Evidence / baselines
fRNDDFkPiv,ICLR 2025,Controlling Forgetting with Test-Time Data in Continual Learning,accept_to_reject,5,Evidence / baselines
powufeT93G,ICLR 2025,Do We Need Domain-Specific Embedding Models? An Empirical Investigation,accept_to_reject,5,Evidence / baselines
LgfaMR6Sst,ICLR 2025,Flexible Active Learning of PDE Trajectories,accept_to_reject,5,Evidence / baselines
PqeMnyGU1B,ICLR 2025,Understanding Learning with Sliced-Wasserstein Requires Re-thinking Informative Slices,accept_to_reject,5,Evidence / baselines
9ngFxN83j2,ICLR 2025,Towards Understanding Token Selection in Self-Attention: Successes and Pitfalls in Learning Random Walks,accept_to_reject,5,Evidence / baselines
2mGFmAQWUI,ICLR 2025,ControlAgent: Automating Control System Design via Novel Integration of LLM Agents and Domain Expertise,accept_to_reject,5,Evidence / baselines
dug02AimLZ,ICLR 2025,Second-Order Algorithms for Finding Local Nash Equilibria in Zero-Sum Games,accept_to_reject,5,Evidence / baselines
BkR4QG4azn,ICLR 2025,GFlowNets Need Automorphism Correction for Unbiased Graph Generation,accept_to_reject,5,Evidence / baselines
Hj1D0Xq3Ef,ICLR 2025,Underestimated Privacy Risks for Minority Populations in Large Language Model Unlearning,accept_to_reject,5,Evidence / baselines
uIg9Vcw2CY,ICLR 2025,BiLO: Bilevel Local Operator Learning for PDE inverse problems,accept_to_reject,5,Evidence / baselines
FXJm5r17Q7,ICLR 2025,In-Context Reinforcement Learning From Suboptimal Historical Data,accept_to_reject,5,Evidence / baselines
aMD0qUyYJh,ICLR 2025,Reinforcement Learning with Segment Feedback,accept_to_reject,5,Evidence / baselines
Zk8PNvzWQY,ICLR 2025,Penalizing Infeasible Actions and Reward Scaling in Reinforcement Learning with Offline Data,accept_to_reject,5,Evidence / baselines
XYG98d5bCI,ICLR 2025,On PAC-Bayes Bounds for Linear Autoencoders,accept_to_reject,5,Evidence / baselines
stcN89QGfL,ICLR 2025,PDE-constrained Learning with Multi-time-stepping for Accelerated Fluid Simulation,accept_to_reject,5,Evidence / baselines
Xk9Q0CrJQc,ICLR 2025,Understanding and Mitigating Distribution Shifts for Machine Learning Force Fields,accept_to_reject,5,Evidence / baselines
QwrnH32tJV,ICLR 2025,Provably Learning Concepts by Comparison,accept_to_reject,5,Evidence / baselines
xljPZuprBA,ICLR 2025,"Exploring Edge Probability Graph Models Beyond Edge Independency: Concepts, Analyses, and Algorithms",accept_to_reject,5,Evidence / baselines
ZfFQrVoygN,ICLR 2025,Rehearsal-Free Continual Federated Learning with Synergistic Regularization,accept_to_reject,5,Evidence / baselines
xI71dsS3o4,ICLR 2025,(Mis)Fitting Scaling Laws: A Survey of Scaling Law Fitting Techniques in Deep Learning,reject_to_accept,5,Evidence / baselines
G8U2nGP3Vi,ICLR 2025,Singular Subspace Perturbation Bounds via Rectangular Random Matrix Diffusions,reject_to_accept,5,Evidence / baselines
jYJq2gQb7J,ICLR 2025,PROVABLY EFFICIENT FEDERATED ACTIVE MULTI-TASK REPRESENTATION LEARNING,accept_to_reject,5,Evidence / baselines
EDJ7cPZk7V,ICLR 2025,Forgetting Order of Continual Learning: What is Learned First is Forgotten Last,accept_to_reject,5,Evidence / baselines
FK8tl47xpP,ICLR 2025,Greedy Learning to Optimize with Convergence Guarantees,accept_to_reject,5,Evidence / baselines
IdynViNzwI,ICLR 2025,Convergence-Aware Multi-Fidelity Bayesian Optimization,accept_to_reject,5,Evidence / baselines
G7gvaoX9AW,ICLR 2025,Vulnerabilities Mitigation for Safety-Aligned Language Models via Debiasing,accept_to_reject,5,Evidence / baselines
o4X6UM18rI,ICLR 2025,Bayes-Nash Generative Privacy Protection Against Membership Inference Attacks,accept_to_reject,5,Evidence / baselines
6O8lh1jIwI,ICLR 2025,Learning DAGs and Root Causes from Time-Series Data,accept_to_reject,5,Evidence / baselines
0ApkwFlCxq,ICLR 2025,ComputAgeBench: Epigenetic Aging Clocks Benchmark,accept_to_reject,5,Evidence / baselines
UdGwotKVQI,ICLR 2025,Certified Defense on the Fairness of Graph Neural Networks,accept_to_reject,5,Evidence / baselines
jh7JQkgWGe,ICLR 2025,Amortized SHAP values via sparse Fourier function approximation,accept_to_reject,5,Evidence / baselines
RtfXKkIJP1,ICLR 2025,A Dynamic Low-Rank Fast Gaussian Transform,accept_to_reject,5,Evidence / baselines
XnX7xRoroC,ICLR 2025,Distilling Reinforcement Learning into Single-Batch Datasets,accept_to_reject,5,Evidence / baselines
npBAHV5BJI,ICLR 2025,Towards Better Benchmark Datasets for Inductive Knowledge Graph Completion,accept_to_reject,5,Evidence / baselines
BapOwAzicb,ICLR 2025,HOGT: High-Order Graph Transformers,accept_to_reject,5,Evidence / baselines
EIwGR0w8VG,ICLR 2025,Scalable Approximate Message Passing for Bayesian Neural Networks,accept_to_reject,5,Evidence / baselines
dDdxbdhMsY,ICLR 2025,Deep Temporal Deaggregation: Large-Scale Spatio-Temporal Generative Models,accept_to_reject,5,Evidence / baselines
EOLBKobfd1,ICLR 2025,Neural Circuit Architectural Priors for Quadruped Locomotion,accept_to_reject,5,Evidence / baselines
99YEbiBbdy,ICLR 2025,Dimension-Independent Rates for Structured Neural Density Estimation,accept_to_reject,5,Evidence / baselines
zP8HygcAMY,ICLR 2025,Can LLMs Evaluate Complex Attribution in QA? Automatic Benchmarking Using Knowledge Graphs,accept_to_reject,5,Evidence / baselines
YFdopzmpdr,ICLR 2025,Rethinking the Stability-Plasticity Trade-off in Continual Learning from an Architectural Perspective,accept_to_reject,5,Evidence / baselines
YKvBiRWdQC,ICLR 2025,The Overcooked Generalisation Challenge,accept_to_reject,5,Evidence / baselines
APy5Vdn8Yl,ICLR 2025,Differentially Private Network Training under Hidden State Assumption,accept_to_reject,5,Evidence / baselines
1UMxtR9Eb9,ICLR 2025,Unifying Disentangled Representation Learning with Compositional Bias,accept_to_reject,5,Evidence / baselines
dbiLOMgMm7,ICLR 2025,Early learning of the optimal constant solution in neural networks and humans,accept_to_reject,5,Evidence / baselines
jQ5T1Pbnx7,ICLR 2025,New Recipe for Semi-supervised Community Detection: Clique Annealing under Crystallization Kinetics,accept_to_reject,5,Evidence / baselines
OSmjkkF6Uy,ICLR 2025,FunBO: Discovering Acquisition Functions forBayesian Optimization with FunSearch,accept_to_reject,5,Evidence / baselines
R9lgWYE508,ICLR 2025,Relaxing Accurate Initialization Constraint for 3D Gaussian Splatting,accept_to_reject,5,Evidence / baselines
dUiMNQHYXG,ICLR 2025,Shapley Image Explanations With Data-Aware Binary Partition Trees,accept_to_reject,5,Evidence / baselines
VgtpRXhxli,ICLR 2025,Efficient Fairness-Performance Pareto Front Computation,accept_to_reject,5,Evidence / baselines
TU3wJQfKz8,ICLR 2025,Last-Iterate Convergence of Smooth Regret Matching$^+$ Variants in Learning Nash Equilibria,accept_to_reject,5,Evidence / baselines
KwaNnvj0b3,ICLR 2025,Permutation-based Rank Test in the Presence of Discretization and Application in Causal Discovery with Mixed Data,accept_to_reject,5,Evidence / baselines
xHGL9XqR8Y,ICLR 2025,The Wisdom of a Crowd of Brains: A Universal Brain Encoder,accept_to_reject,5,Evidence / baselines
lYQLwP9c9S,ICLR 2025,"The ubiquity of 2-homogeneity, how its implicit bias selects features, and other stories",accept_to_reject,5,Evidence / baselines
3lDxKQepvn,ICLR 2025,Latent Task-Specific Graph Network Simulators,accept_to_reject,5,Evidence / baselines
UAEmF5O8J3,ICLR 2025,Generalization of Spectral Graph Neural Networks,accept_to_reject,5,Evidence / baselines
o9ewXD1JuB,ICLR 2025,OLAPH: Improving Factuality in Biomedical Long-form Question Answering,accept_to_reject,5,Evidence / baselines
sxus3NNiuf,ICLR 2025,Online Pre-Training for Offline-to-Online Reinforcement Learning,accept_to_reject,5,Evidence / baselines
ZGyapLnDb7,ICLR 2025,Balancing Gradient Frequencies Facilitates Inductive Inference in Algorithmic Reasoning,accept_to_reject,5,Evidence / baselines
HYWdlCPtao,ICLR 2025,Curvature Enhanced Manifold Sampling,accept_to_reject,5,Evidence / baselines
1auB9yeB9a,ICLR 2025,Composing Global Optimizers to Reasoning Tasks via Algebraic Objects in Neural Nets,accept_to_reject,5,Evidence / baselines
l6K688mhDT,ICLR 2025,Rethinking the Bias of Foundation Model under Long-tailed Distribution,accept_to_reject,5,Evidence / baselines
W9yBCkfWWG,ICLR 2025,Federated Coordination: Private and Distributed Strategy Alignment,accept_to_reject,5,Evidence / baselines
ONOe6cAE9I,ICLR 2025,A Generalist Intracortical Motor Decoder,accept_to_reject,5,Evidence / baselines
